tempo,altura
384,2.333963634055473
385,2.33989925044298
386,2.3458343196619844
387,2.3517688424563916
388,2.3577028195672174
389,2.3636362517326073
390,2.369569139687853
391,2.3755014841654134
392,2.3814332858949294
393,2.3873645456032455
394,2.393295264014425
395,2.3992254418497687
396,2.4051550798278325
397,2.4110841786644444
398,2.4170127390727214
399,2.422940761763088
400,2.428868247443291
401,2.434795196818419
402,2.4407216105909164
403,2.4466474894606
404,2.452572834124678
405,2.4584976452777636
406,2.464421923611891
407,2.470345669816534
408,2.4762688845786176
409,2.4821915685825378
410,2.4881137225101746
411,2.4940353470409082
412,2.499956442851634
413,2.5058770106167776
414,2.5117970510083096
415,2.5177165646957613
416,2.5236355523462386
417,2.5295540146244373
418,2.535471952192657
419,2.5413893657108155
420,2.5473062558364634
421,2.5532226232247974
422,2.5591384685286758
423,2.565053792398631
424,2.5709685954828836
425,2.5768828784273565
426,2.582796641875688
427,2.5887098864692453
428,2.594622612847138
429,2.6005348216462316
430,2.60644651350116
431,2.612357689044338
432,2.6182683489059753
433,2.6241784937140893
434,2.630088124094517
435,2.6359972406709287
436,2.6419058440648384
437,2.6478139348956184
438,2.6537215137805106
439,2.6596285813346383
440,2.6655351381710193
441,2.671441184900577
442,2.6773467221321527
443,2.6832517504725177
444,2.689156270526384
445,2.695060282896417
446,2.7009637881832465
447,2.706866786985478
448,2.7127692798997045
449,2.7186712675205174
450,2.724572750440517
451,2.730473729250326
452,2.7363742045385973
453,2.742274176892027
454,2.748173646895365
455,2.7540726151314243
456,2.7599710821810937
457,2.765869048623347
458,2.7717665150352544
459,2.777663481991992
460,2.783559950066852
461,2.789455919831255
462,2.795351391854757
463,2.8012463667050618
464,2.807140844948031
465,2.813034827147693
466,2.8189283138662526
467,2.824821305664102
468,2.83071380309983
469,2.8366058067302307
470,2.842497317110315
471,2.8483883347933188
472,2.8542788603307123
473,2.8601688942722103
474,2.8660584371657802
475,2.871947489557653
476,2.8778360519923307
477,2.8837241250125962
478,2.8896117091595226
479,2.8954988049724815
480,2.901385412989152
481,2.9072715337455306
482,2.9131571677759385
483,2.9190423156130305
484,2.924926977787805
485,2.930811154829611
486,2.936694847266158
487,2.942578055623522
488,2.948460780426157
489,2.9543430221969014
490,2.9602247814569873
491,2.966106058726048
492,2.9719868545221253
493,2.97786716936168
494,2.983747003759598
495,2.9896263582291986
496,2.9955052332822434
497,3.0013836294289424
498,3.007261547177964
499,3.0131389870364407
500,3.019015949509978
501,3.0248924351026623
502,3.030768444317067
503,3.0366439776542613
504,3.0425190356138176
505,3.048393618693819
506,3.054267727390866
507,3.0601413622000844
508,3.0660145236151317
509,3.0718872121282064
510,3.0777594282300527
511,3.0836311724099694
512,3.089502445155816
513,3.0953732469540207
514,3.1012435782895857
515,3.1071134396460964
516,3.1129828315057266
517,3.118851754349246
518,3.124720208656026
519,3.1305881949040493
520,3.1364557135699123
521,3.1423227651288355
522,3.1481893500546687
523,3.154055468819897
524,3.159921121895649
525,3.1657863097517005
526,3.171651032856484
527,3.1775152916770932
528,3.1833790866792904
529,3.189242418327512
530,3.1951052870848744
531,3.2009676934131823
532,3.2068296377729326
533,3.212691120623322
534,3.218552142422252
535,3.224412703626336
536,3.230272804690905
537,3.2361324460700125
538,3.241991628216443
539,3.247850351581715
540,3.2537086166160885
541,3.2595664237685713
542,3.265423773486923
543,3.271280666217663
544,3.2771371024060736
545,3.2829930824962084
546,3.2888486069308955
547,3.2947036761517454
548,3.300558290599155
549,3.3064124507123136
550,3.312266156929208
551,3.3181194096866293
552,3.3239722094201767
553,3.329824556564264
554,3.335676451552124
555,3.341527894815815
556,3.3473788867862253
557,3.353229427893079
558,3.3590795185649407
559,3.364929159229221
560,3.370778350312181
561,3.376627092238939
562,3.3824753854334744
563,3.3883232303186324
564,3.39417062731613
565,3.4000175768465613
566,3.4058640793294006
567,3.4117101351830095
568,3.4175557448246408
569,3.4234009086704433
570,3.429245627135467
571,3.4350899006336673
572,3.4409337295779108
573,3.4467771143799792
574,3.452620055450575
575,3.4584625531993245
576,3.464304608034785
577,3.470146220364447
578,3.4759873905947396
579,3.4818281191310363
580,3.487668406377658
581,3.493508252737878
582,3.4993476586139276
583,3.5051866244069982
584,3.5110251505172485
585,3.516863237343807
586,3.5227008852847774
587,3.5285380947372422
588,3.534374866097268
589,3.540211199759908
590,3.5460470961192097
591,3.5518825555682154
592,3.557717578498969
593,3.563552165302519
594,3.569386316368923
595,3.5752200320872523
596,3.5810533128455955
597,3.586886159031063
598,3.5927185710297898
599,3.5985505492269425
600,3.6043820940067204
601,3.610213205752361
602,3.616043884846143
603,3.6218741316693923
604,3.627703946602484
605,3.6335333300248465
606,3.6393622823149663
607,3.6451908038503915
608,3.651018895007736
609,3.6568465561626824
610,3.6626737876899864
611,3.668500589963481
612,3.67432696335608
613,3.6801529082397813
614,3.685978424985671
615,3.6918035139639276
616,3.6976281755438247
617,3.7034524100937354
618,3.709276217981136
619,3.7150995995726084
620,3.7209225552338463
621,3.726745085329656
622,3.7325671902239614
623,3.738388870279808
624,3.744210125859364
625,3.750030957323928
626,3.755851365033928
627,3.7616713493489273
628,3.767490910627629
629,3.773310049227876
630,3.779128765506658
631,3.7849470598201127
632,3.7907649325235298
633,3.796582383971354
634,3.80239941451719
635,3.8082160245138033
636,3.8140322143131247
637,3.819847984266254
638,3.8256633347234628
639,3.831478266034198
640,3.8372927785470847
641,3.84310687260993
642,3.8489205485697244
643,3.854733806772648
644,3.8605466475640715
645,3.866359071288559
646,3.8721710782898735
647,3.877982668910977
648,3.883793843494036
649,3.8896046023804227
650,3.8954149459107206
651,3.9012248744247247
652,3.9070343882614464
653,3.9128434877591154
654,3.9186521732551833
655,3.9244604450863267
656,3.9302683035884503
657,3.9360757490966884
658,3.94188278194541
659,3.9476894024682196
660,3.9534956109979627
661,3.9593014078667252
662,3.9651067934058393
663,3.970911767945885
664,3.976716331816694
665,3.9825204853473495
666,3.9883242288661935
667,3.994127562700826
668,3.9999304871781103
669,4.005733002624173
670,4.011535109364409
671,4.017336807723484
672,4.023138098025336
673,4.028938980593179
674,4.034739455749506
675,4.04053952381609
676,4.04633918511399
677,4.052138439963548
678,4.057937288684397
679,4.063735731595464
680,4.069533769014966
681,4.07533140126042
682,4.081128628648641
683,4.086925451495747
684,4.092721870117161
685,4.09851788482761
686,4.104313495941135
687,4.110108703771086
688,4.11590350863013
689,4.121697910830251
690,4.1274919106827515
691,4.133285508498256
692,4.139078704586715
693,4.1448714992574045
694,4.150663892818932
695,4.156455885579236
696,4.162247477845589
697,4.1680386699245995
698,4.1738294621222165
699,4.17961985474373
700,4.185409848093774
701,4.191199442476329
702,4.196988638194722
703,4.202777435551634
704,4.208565834849097
705,4.214353836388498
706,4.2201414404705835
707,4.22592864739546
708,4.2317154574625935
709,4.237501870970818
710,4.243287888218333
711,4.249073509502706
712,4.254858735120877
713,4.260643565369159
714,4.26642800054324
715,4.272212040938187
716,4.277995686848446
717,4.283778938567846
718,4.2895617963896004
719,4.295344260606308
720,4.301126331509957
721,4.306908009391926
722,4.312689294542987
723,4.318470187253307
724,4.324250687812449
725,4.330030796509376
726,4.335810513632452
727,4.341589839469444
728,4.347368774307525
729,4.353147318433275
730,4.358925472132683
731,4.364703235691151
732,4.370480609393492
733,4.3762575935239365
734,4.382034188366132
735,4.387810394203143
736,4.3935862113174595
737,4.3993616399909925
738,4.405136680505079
739,4.410911333140483
740,4.416685598177397
741,4.422459475895446
742,4.428232966573687
743,4.434006070490614
744,4.439778787924156
745,4.44555111915168
746,4.451323064449995
747,4.457094624095354
748,4.462865798363451
749,4.468636587529429
750,4.474406991867878
751,4.480177011652838
752,4.485946647157802
753,4.491715898655715
754,4.497484766418978
755,4.50325325071945
756,4.509021351828447
757,4.514789070016748
758,4.520556405554595
759,4.526323358711692
760,4.532089929757211
761,4.53785611895979
762,4.54362192658754
763,4.54938735290804
764,4.555152398188344
765,4.560917062694981
766,4.566681346693954
767,4.572445250450749
768,4.578208774230328
769,4.583971918297135
770,4.5897346829151004
771,4.595497068347637
772,4.601259074857644
773,4.607020702707512
774,4.612781952159119
775,4.618542823473834
776,4.624303316912521
777,4.6300634327355406
778,4.6358231712027465
779,4.641582532573493
780,4.647341517106634
781,4.653100125060523
782,4.658858356693019
783,4.664616212261483
784,4.6703736920227845
785,4.6761307962333
786,4.681887525148916
787,4.687643879025028
788,4.693399858116547
789,4.699155462677894
790,4.7049106929630105
791,4.71066554922535
792,4.716420031717888
793,4.72217414069312
794,4.7279278764030614
795,4.733681239099252
796,4.7394342290327565
797,4.745186846454165
798,4.750939091613596
799,4.756690964760695
800,4.762442466144642
801,4.768193596014146
802,4.77394435461745
803,4.7796947422023335
804,4.78544475901611
805,4.791194405305634
806,4.7969436813172965
807,4.80269258729703
808,4.808441123490311
809,4.814189290142156
810,4.819937087497131
811,4.825684515799344
812,4.831431575292455
813,4.837178266219669
814,4.842924588823745
815,4.8486705433469925
816,4.854416130031274
817,4.860161349118008
818,4.865906200848167
819,4.871650685462284
820,4.877394803200448
821,4.88313855430231
822,4.888881939007081
823,4.894624957553535
824,4.900367610180012
825,4.906109897124416
826,4.911851818624218
827,4.917593374916455
828,4.923334566237738
829,4.929075392824245
830,4.9348158549117285
831,4.940555952735512
832,4.946295686530494
833,4.95203505653115
834,4.957774062971533
835,4.963512706085272
836,4.969250986105578
837,4.974988903265243
838,4.980726457796639
839,4.986463649931722
840,4.992200479902035
841,4.997936947938705
842,5.003673054272445
843,5.00940879913356
844,5.015144182751941
845,5.020879205357072
846,5.0266138671780265
847,5.032348168443475
848,5.038082109381679
849,5.043815690220498
850,5.049548911187387
851,5.055281772509399
852,5.0610142744131865
853,5.066746417125003
854,5.072478200870703
855,5.0782096258757425
856,5.083940692365183
857,5.089671400563691
858,5.0954017506955385
859,5.101131742984605
860,5.106861377654378
861,5.112590654927956
862,5.118319575028047
863,5.1240481381769705
864,5.12977634459666
865,5.1355041945086635
866,5.141231688134143
867,5.146958825693877
868,5.152685607408263
869,5.158412033497315
870,5.164138104180669
871,5.169863819677579
872,5.175589180206922
873,5.1813141859871985
874,5.187038837236534
875,5.192763134172676
876,5.1984870770130005
877,5.20421066597451
878,5.2099339012738355
879,5.215656783127237
880,5.221379311750605
881,5.2271014873594615
882,5.232823310168961
883,5.238544780393893
884,5.2442658982486785
885,5.249986663947377
886,5.255707077703683
887,5.261427139730929
888,5.267146850242087
889,5.272866209449767
890,5.2785852175662225
891,5.284303874803345
892,5.290022181372672
893,5.295740137485383
894,5.301457743352303
895,5.307174999183903
896,5.312891905190298
897,5.318608461581256
898,5.324324668566189
899,5.330040526354161
900,5.335756035153884
901,5.341471195173726
902,5.347186006621705
903,5.352900469705491
904,5.358614584632412
905,5.364328351609449
906,5.3700417708432395
907,5.37575484254008
908,5.381467566905924
909,5.387179944146385
910,5.392891974466735
911,5.39860365807191
912,5.404314995166506
913,5.410025985954782
914,5.415736630640662
915,5.421446929427734
916,5.427156882519252
917,5.432866490118137
918,5.438575752426977
919,5.444284669648028
920,5.4499932419832176
921,5.455701469634141
922,5.4614093528020655
923,5.467116891687931
924,5.472824086492351
925,5.478530937415611
926,5.484237444657672
927,5.489943608418171
928,5.495649428896422
929,5.501354906291414
930,5.507060040801818
931,5.51276483262598
932,5.518469281961929
933,5.524173389007373
934,5.529877153959703
935,5.535580577015991
936,5.541283658372994
937,5.546986398227152
938,5.552688796774591
939,5.5583908542111224
940,5.564092570732243
941,5.5697939465331405
942,5.575494981808688
943,5.581195676753448
944,5.586896031561675
945,5.592596046427314
946,5.598295721544
947,5.603995057105061
948,5.60969405330352
949,5.615392710332092
950,5.621091028383187
951,5.626789007648914
952,5.632486648321074
953,5.638183950591169
954,5.643880914650397
955,5.6495775406896565
956,5.655273828899543
957,5.6609697794703555
958,5.666665392592092
959,5.672360668454455
960,5.678055607246847
961,5.683750209158377
962,5.689444474377856
963,5.695138403093802
964,5.700831995494437
965,5.706525251767691
966,5.712218172101202
967,5.717910756682315
968,5.723603005698084
969,5.729294919335273
970,5.734986497780357
971,5.740677741219521
972,5.746368649838664
973,5.752059223823395
974,5.757749463359039
975,5.763439368630633
976,5.76912893982293
977,5.774818177120399
978,5.780507080707225
979,5.78619565076731
980,5.791883887484272
981,5.7975717910414515
982,5.8032593616219055
983,5.808946599408411
984,5.814633504583466
985,5.820320077329291
986,5.826006317827828
987,5.83169222626074
988,5.837377802809416
989,5.843063047654969
990,5.848747960978234
991,5.854432542959775
992,5.860116793779881
993,5.865800713618567
994,5.8714843026555785
995,5.877167561070386
996,5.882850489042191
997,5.888533086749924
998,5.894215354372247
999,5.899897292087552
1000,5.905578900073961
1001,5.911260178509333
1002,5.916941127571256
1003,5.922621747437054
1004,5.928302038283784
1005,5.933982000288239
1006,5.939661633626947
1007,5.945340938476174
1008,5.951019915011921
1009,5.956698563409928
1010,5.962376883845672
1011,5.968054876494372
1012,5.973732541530983
1013,5.979409879130202
1014,5.9850868894664675
1015,5.990763572713958
1016,5.996439929046596
1017,6.002115958638045
1018,6.007791661661714
1019,6.013467038290755
1020,6.0191420886980636
1021,6.024816813056283
1022,6.030491211537801
1023,6.036165284314753
1024,6.04183903155902
1025,6.0475124534422315
1026,6.053185550135767
1027,6.058858321810753
1028,6.064530768638067
1029,6.0702028907883365
1030,6.075874688431939
1031,6.081546161739005
1032,6.087217310879415
1033,6.092888136022806
1034,6.098558637338564
1035,6.104228814995831
1036,6.1098986691635035
1037,6.115568200010233
1038,6.1212374077044265
1039,6.1269062924142474
1040,6.132574854307616
1041,6.13824309355221
1042,6.143911010315464
1043,6.1495786047645735
1044,6.155245877066492
1045,6.160912827387932
1046,6.166579455895368
1047,6.172245762755034
1048,6.177911748132925
1049,6.1835774121948015
1050,6.189242755106182
1051,6.194907777032351
1052,6.200572478138357
1053,6.20623685858901
1054,6.211900918548889
1055,6.217564658182336
1056,6.223228077653457
1057,6.228891177126129
1058,6.2345539567639925
1059,6.240216416730458
1060,6.245878557188703
1061,6.251540378301675
1062,6.2572018802320875
1063,6.262863063142428
1064,6.268523927194951
1065,6.274184472551685
1066,6.2798446993744275
1067,6.285504607824748
1068,6.291164198063991
1069,6.296823470253272
1070,6.302482424553479
1071,6.308141061125277
1072,6.313799380129105
1073,6.319457381725174
1074,6.325115066073475
1075,6.330772433333773
1076,6.3364294836656105
1077,6.342086217228307
1078,6.347742634180958
1079,6.35339873468244
1080,6.359054518891407
1081,6.364709986966293
1082,6.370365139065311
1083,6.376019975346455
1084,6.3816744959674985
1085,6.387328701085999
1086,6.392982590859294
1087,6.398636165444502
1088,6.404289424998528
1089,6.409942369678058
1090,6.415594999639561
1091,6.421247315039293
1092,6.426899316033292
1093,6.432551002777383
1094,6.438202375427177
1095,6.443853434138071
1096,6.449504179065249
1097,6.455154610363681
1098,6.460804728188126
1099,6.466454532693132
1100,6.472104024033034
1101,6.477753202361957
1102,6.483402067833817
1103,6.489050620602317
1104,6.494698860820954
1105,6.5003467886430135
1106,6.505994404221575
1107,6.511641707709508
1108,6.517288699259476
1109,6.522935379023934
1110,6.528581747155133
1111,6.534227803805116
1112,6.53987354912572
1113,6.545518983268578
1114,6.5511641063851185
1115,6.556808918626565
1116,6.562453420143938
1117,6.568097611088053
1118,6.573741491609525
1119,6.5793850618587655
1120,6.585028321985984
1121,6.590671272141189
1122,6.596313912474187
1123,6.601956243134586
1124,6.6075982642717905
1125,6.6132399760350085
1126,6.618881378573247
1127,6.6245224720353155
1128,6.630163256569824
1129,6.635803732325184
1130,6.641443899449611
1131,6.647083758091124
1132,6.652723308397544
1133,6.658362550516495
1134,6.664001484595407
1135,6.669640110781515
1136,6.675278429221857
1137,6.680916440063278
1138,6.68655414345243
1139,6.692191539535768
1140,6.6978286284595585
1141,6.703465410369872
1142,6.709101885412586
1143,6.71473805373339
1144,6.7203739154777775
1145,6.726009470791054
1146,6.731644719818333
1147,6.737279662704539
1148,6.742914299594405
1149,6.748548630632476
1150,6.754182655963107
1151,6.759816375730465
1152,6.765449790078529
1153,6.77108289915109
1154,6.776715703091752
1155,6.782348202043931
1156,6.787980396150857
1157,6.793612285555575
1158,6.799243870400943
1159,6.804875150829633
1160,6.8105061269841345
1161,6.816136799006751
1162,6.8217671670396
1163,6.827397231224619
1164,6.83302699170356
1165,6.838656448617993
1166,6.844285602109303
1167,6.8499144523186954
1168,6.855542999387194
1169,6.861171243455639
1170,6.866799184664693
1171,6.872426823154833
1172,6.878054159066361
1173,6.883681192539395
1174,6.8893079237138775
1175,6.894934352729569
1176,6.900560479726052
1177,6.906186304842731
1178,6.911811828218832
1179,6.917437049993405
1180,6.923061970305319
1181,6.928686589293272
1182,6.934310907095781
1183,6.9399349238511885
1184,6.945558639697662
1185,6.951182054773192
1186,6.956805169215596
1187,6.962427983162515
1188,6.968050496751417
1189,6.973672710119596
1190,6.979294623404172
1191,6.984916236742094
1192,6.990537550270134
1193,6.9961585641248965
1194,7.00177927844281
1195,7.007399693360134
1196,7.013019809012956
1197,7.018639625537192
1198,7.024259143068587
1199,7.029878361742718
1200,7.0354972816949894
1201,7.041115903060638
1202,7.04673422597473
1203,7.052352250572165
1204,7.057969976987671
1205,7.063587405355811
1206,7.069204535810979
1207,7.0748213684874
1208,7.080437903519134
1209,7.086054141040075
1210,7.091670081183947
1211,7.097285724084312
1212,7.102901069874564
1213,7.108516118687932
1214,7.114130870657481
1215,7.119745325916109
1216,7.1253594845965535
1217,7.130973346831384
1218,7.1365869127530095
1219,7.142200182493673
1220,7.147813156185457
1221,7.153425833960279
1222,7.159038215949896
1223,7.164650302285903
1224,7.170262093099732
1225,7.175873588522654
1226,7.181484788685781
1227,7.187095693720061
1228,7.192706303756285
1229,7.198316618925082
1230,7.203926639356922
1231,7.209536365182115
1232,7.215145796530813
1233,7.220754933533008
1234,7.226363776318534
1235,7.231972325017068
1236,7.237580579758129
1237,7.243188540671078
1238,7.2487962078851185
1239,7.2544035815292975
1240,7.260010661732506
1241,7.2656174486234795
1242,7.271223942330796
1243,7.276830142982878
1244,7.282436050707995
1245,7.288041665634259
1246,7.293646987889629
1247,7.299252017601909
1248,7.30485675489875
1249,7.310461199907648
1250,7.316065352755946
1251,7.321669213570836
1252,7.327272782479353
1253,7.332876059608384
1254,7.338479045084661
1255,7.344081739034765
1256,7.349684141585126
1257,7.355286252862022
1258,7.360888072991582
1259,7.36648960209978
1260,7.3720908403124445
1261,7.377691787755252
1262,7.383292444553728
1263,7.388892810833251
1264,7.394492886719048
1265,7.4000926723362
1266,7.405692167809637
1267,7.411291373264141
1268,7.416890288824347
1269,7.422488914614743
1270,7.428087250759667
1271,7.433685297383312
1272,7.439283054609725
1273,7.444880522562804
1274,7.450477701366302
1275,7.456074591143826
1276,7.461671192018838
1277,7.467267504114654
1278,7.472863527554444
1279,7.478459262461235
1280,7.484054708957908
1281,7.489649867167201
1282,7.495244737211707
1283,7.500839319213877
1284,7.506433613296016
1285,7.512027619580289
1286,7.517621338188715
1287,7.5232147692431734
1288,7.528807912865399
1289,7.534400769176986
1290,7.539993338299386
1291,7.54558562035391
1292,7.551177615461727
1293,7.5567693237438665
1294,7.562360745321215
1295,7.567951880314522
1296,7.573542728844393
1297,7.5791332910312965
1298,7.584723566995561
1299,7.590313556857375
1300,7.595903260736789
1301,7.601492678753713
1302,7.60708181102792
1303,7.612670657679046
1304,7.618259218826585
1305,7.623847494589898
1306,7.629435485088206
1307,7.6350231904405925
1308,7.6406106107660055
1309,7.6461977461832555
1310,7.651784596811018
