tempo,temp,h,vazao,vazaoideal,tempideal+
70,55.75030700821534,30.06888510873849,0.048270676412251336,0.084, 57.0
71,55.76099149403454,30.417501775703027,0.04855306985685969,0.084, 57.0
72,55.771347321111755,30.765988521211735,0.0488337192850915,0.084, 57.0
73,55.78139243231964,31.114352768600074,0.049112661300961896,0.084, 57.0
74,55.791143790335376,31.462601737369567,0.04938993072538416,0.084, 57.0
75,55.80061777518917,31.81074279963405,0.049665561269452846,0.084, 57.0
76,55.80982915641094,32.15878236631279,0.04993958585622541,0.084, 57.0
77,55.81879201766446,32.50672677830841,0.05021203578345458,0.084, 57.0
78,55.827519945172305,32.854582468745335,0.05048294146956356,0.084, 57.0
79,55.836025166331446,33.202355000990124,0.05075233261190696,0.084, 57.0
80,55.844319537481105,33.55005007379508,0.05102023747570787,0.084, 57.0
81,55.852414310230344,33.89767324103243,0.05128668370820572,0.084, 57.0
82,55.860319661168624,34.24522935268032,0.05155169814949787,0.084, 57.0
83,55.86804574101608,34.592723677659684,0.051815306437867734,0.084, 57.0
84,55.87560191417132,34.94016104119731,0.052077533892538726,0.084, 57.0
85,55.88299669811346,35.28754569999254,0.05233840488236023,0.084, 57.0
86,55.89023891398114,35.63488263532089,0.052597942762806,0.084, 57.0
87,55.89733612159368,35.982175736522706,0.052856170865937295,0.084, 57.0
88,55.90429578679693,36.32942911141808,0.05311311116610832,0.084, 57.0
89,55.911125150310525,36.67664692366713,0.05336878528067861,0.084, 57.0
90,55.91783058066612,37.02383260153621,0.05362321436482061,0.084, 57.0
91,55.924418786286694,37.370990261491286,0.05387641855172298,0.084, 57.0
92,55.93089559973246,37.71812323659274,0.054128418012176535,0.084, 57.0
93,55.93726666230869,38.06523487499446,0.05437923189737853,0.084, 57.0
94,55.94353765085995,38.41232881140081,0.054628878939619166,0.084, 57.0
95,55.94971338379789,38.759407844662505,0.05487737765977729,0.084, 57.0
96,55.95579913425814,39.10647555619308,0.05512474557783955,0.084, 57.0
97,55.96179936481755,39.45353471566369,0.055371000384727906,0.084, 57.0
98,55.96771851235479,39.80058824954201,0.05561615881835093,0.084, 57.0
99,55.97356097750766,40.14763922521133,0.055860237367595336,0.084, 57.0
100,55.9793304382631,40.494689948999785,0.05610325226986907,0.084, 57.0
101,55.98503125593986,40.841743785185656,0.056345218892125924,0.084, 57.0
102,55.990666735347915,41.18880287377985,0.0565861530125397,0.084, 57.0
103,55.9962405765718,41.53587002407237,0.056826069240308544,0.084, 57.0
104,56.00175607842144,41.88294765659346,0.057064982343704225,0.084, 57.0
105,56.007216338100505,42.23003805413612,0.057302906525558785,0.084, 57.0
106,56.01262466272984,42.577143916272654,0.05753985560847605,0.084, 57.0
107,56.01798359942169,42.9242670263263,0.057775843421241174,0.084, 57.0
108,56.02329647500579,43.27141036049925,0.05801088290022815,0.084, 57.0
109,56.028565583249126,43.618575578212074,0.05824498752908392,0.084, 57.0
110,56.033793774125044,43.96576522033854,0.058478169647585815,0.084, 57.0
111,56.03898337168199,44.31298119249019,0.05871044194412559,0.084, 57.0
112,56.04413678949207,44.66022562266152,0.05894181644207473,0.084, 57.0
113,56.04925642442106,45.007498612578416,0.05917230508283976,0.084, 57.0
114,56.05434506472574,45.354758293434585,0.05940191824534077,0.084, 57.0
115,56.059406050843144,45.7019503762591,0.05963063851918132,0.084, 57.0
116,56.064441849261435,46.04902152503157,0.05985844058692737,0.084, 57.0
117,56.069455618472524,46.395919599874865,0.06008530009546824,0.084, 57.0
118,56.07444943154677,46.74259112118142,0.06031119379211615,0.084, 57.0
119,56.079426046101865,47.08898380609266,0.06053609785822525,0.084, 57.0
120,56.08438737767832,47.43504120667141,0.060759989552316956,0.084, 57.0
121,56.08933571576705,47.78071115517842,0.06098284373988342,0.084, 57.0
122,56.0942727720492,48.12594114158917,0.06120463834192625,0.084, 57.0
123,56.09920040874793,48.47067941531788,0.06142535132582143,0.084, 57.0
124,56.10412020424691,48.81487180114161,0.06164496140124448,0.084, 57.0
125,56.109033638773035,49.158465827310174,0.06186344598556972,0.084, 57.0
126,56.11394209520409,49.50141097176467,0.062080783829306777,0.084, 57.0
127,56.11884668618159,49.84365712692612,0.06229695514378171,0.084, 57.0
128,56.12374864827004,50.185151329889656,0.06251194060938285,0.084, 57.0
129,56.12864877714762,50.52584410625243,0.06272571932041393,0.084, 57.0
130,56.133548101168756,50.865687810113194,0.06293827275934882,0.084, 57.0
131,56.13844714530113,51.204632776824155,0.0631495837224037,0.084, 57.0
132,56.14334675505456,51.5426306678068,0.06335963391389675,0.084, 57.0
133,56.14824720678305,51.879635983171354,0.0635684060234017,0.084, 57.0
134,56.15314918343344,52.215602508359126,0.06377588463581384,0.084, 57.0
135,56.15805278595882,52.55048400959998,0.06398205402029038,0.084, 57.0
136,56.162958467658356,52.884257011698026,0.06418689855689118,0.084, 57.0
137,56.167866245003545,53.216917003925325,0.06439041659841258,0.084, 57.0
138,56.17277648262443,53.54846519839278,0.06459261794592124,0.084, 57.0
139,56.17768925705071,53.878915316553915,0.06479351565977876,0.084, 57.0
140,56.182604838899245,54.20826268597038,0.06499313010478744,0.084, 57.0
141,56.18752339019957,54.536519578711065,0.06519147025938346,0.084, 57.0
142,56.19244508332495,54.86368732148739,0.0653885550763354,0.084, 57.0
143,56.197370171142104,55.18976504875705,0.06558439666570556,0.084, 57.0
144,56.20229871304805,55.51476635142558,0.06577900561594523,0.084, 57.0
145,56.20723109263932,55.83868571245907,0.0659724009109246,0.084, 57.0
146,56.212167192768966,56.1615312562325,0.06616458992434542,0.084, 57.0
147,56.217107588747844,56.483306441504126,0.0663555879371785,0.084, 57.0
148,56.222051956568336,56.80400495261905,0.06654540724207737,0.084, 57.0
149,56.22700105612189,57.12364330655801,0.06673405418738872,0.084, 57.0
150,56.23195458581945,57.44221543715628,0.06692154836249792,0.084, 57.0
151,56.23691303595962,57.75972184858101,0.06710789588619996,0.084, 57.0
152,56.24187638197561,58.07617164090462,0.0672931065780794,0.084, 57.0
153,56.246844807034535,58.39155451414358,0.0674771950857986,0.084, 57.0
154,56.25181852554965,58.70587365842392,0.06766016460155012,0.084, 57.0
155,56.256797459276164,59.01912964621858,0.06784202602237374,0.084, 57.0
156,56.26178206058359,59.33130988073971,0.06802278856577064,0.084, 57.0
157,56.266772058225165,59.6424258399856,0.06820245372895314,0.084, 57.0
158,56.271768030857174,59.95246754626621,0.06838103674159139,0.084, 57.0
159,56.27676973943129,60.261427170048165,0.06855854035513936,0.084, 57.0
160,56.281777471859414,60.56931502307525,0.06873496846679845,0.084, 57.0
161,56.28679132381963,60.87611999541286,0.06891033520313988,0.084, 57.0
162,56.29181112963537,61.18183550793906,0.06908464234285626,0.084, 57.0
163,56.296837380906744,61.48646091169951,0.06925789416248825,0.084, 57.0
164,56.30186972153777,61.78998776561527,0.06943009819579145,0.084, 57.0
165,56.30690856422649,62.09240820189443,0.06960125746582628,0.084, 57.0
166,56.311953850685356,62.393728176899565,0.06977137524105802,0.084, 57.0
167,56.31700551168286,62.69393671766582,0.0699404624596444,0.084, 57.0
168,56.322063895008895,62.99302676634172,0.0701085204427037,0.084, 57.0
169,56.32712869221153,63.29100456618953,0.07027555263732325,0.084, 57.0
170,56.332200323371836,63.58785497689594,0.07044156981491298,0.084, 57.0
171,56.33727862120102,63.883573835540226,0.07060657072956202,0.084, 57.0
172,56.34236352824872,64.17816336841155,0.07077056018364102,0.084, 57.0
173,56.347455303353584,64.47160429282472,0.07093354642257405,0.084, 57.0
174,56.352553575384874,64.7638918876314,0.0710955257140522,0.084, 57.0
175,56.357658724104475,65.05502780894113,0.07125650232778974,0.084, 57.0
176,56.362770618412135,65.34499980676802,0.07141648395308317,0.084, 57.0
177,56.36788896057907,65.63379914659855,0.07157547055277116,0.084, 57.0
178,56.37301431446339,65.92142820822568,0.07173346396970752,0.084, 57.0
179,56.3781462512615,66.20787646025386,0.07189047204967355,0.084, 57.0
180,56.38328478431517,66.49312975382912,0.07204649550452752,0.084, 57.0
181,56.38843012875739,66.77719280523368,0.07220153303566486,0.084, 57.0
182,56.393581851095064,67.06005653060461,0.07235559353588582,0.084, 57.0
183,56.3987401732901,67.34169960901015,0.0725086783219733,0.084, 57.0
184,56.403904945949115,67.62212155928911,0.07266078205845569,0.084, 57.0
185,56.40907575567216,67.90131833467368,0.07281191063451273,0.084, 57.0
186,56.41425310659793,68.17927036141528,0.07296206793559525,0.084, 57.0
187,56.41943656473683,68.45597304192295,0.07311124945133245,0.084, 57.0
188,56.424625942966465,68.73142706778476,0.07325945868273093,0.084, 57.0
189,56.429821520482285,69.00561391749761,0.07340670188827671,0.084, 57.0
190,56.43502279769675,69.27852137267958,0.07355297499851256,0.084, 57.0
191,56.44022984238658,69.55015416337613,0.07369827729070795,0.084, 57.0
192,56.44544276907988,69.820495792125,0.07384261700677117,0.084, 57.0
193,56.450661054855566,70.08953355371023,0.07398599103953803,0.084, 57.0
194,56.45588463783435,70.3572579818959,0.07412839827360958,0.084, 57.0
195,56.461113525599046,70.62365994833212,0.0742698392739653,0.084, 57.0
196,56.46634716321511,70.88872632378568,0.07441031474163538,0.084, 57.0
197,56.47158547802714,71.15243953047212,0.0745498232310768,0.084, 57.0
198,56.47682853148629,71.414800533989,0.07468836093521543,0.084, 57.0
199,56.482075750571866,71.67579777680946,0.0748259337520404,0.084, 57.0
200,56.487327013756854,71.9354132883626,0.07496254095014297,0.084, 57.0
201,56.492582267645275,72.1936337418077,0.07509817841870486,0.084, 57.0
202,56.497841025359,72.45046037996335,0.07523284445877162,0.084, 57.0
203,56.50310304201212,72.70587547964972,0.07536654492405186,0.084, 57.0
204,56.50836827504669,72.95985914121383,0.07549927574225158,0.084, 57.0
205,56.51363616503855,73.21240709766424,0.07563103170439477,0.084, 57.0
206,56.51890634101112,73.46351135082371,0.07576181568875497,0.084, 57.0
207,56.52417877610132,73.71314632742295,0.07589162858909129,0.084, 57.0
208,56.52945278221904,73.96129702954481,0.07602046219321452,0.084, 57.0
209,56.534727788663275,74.20796149074664,0.07614831375097098,0.084, 57.0
210,56.540004117632776,74.45312201720766,0.07627518719003275,0.084, 57.0
211,56.54528103695132,74.69676315346162,0.07640107830488442,0.084, 57.0
212,56.55055780384559,74.9388694250913,0.07652598402654742,0.084, 57.0
213,56.55583447426434,75.17943217064382,0.07664990125843059,0.084, 57.0
214,56.56111063874281,75.41843866686939,0.07677283036451422,0.084, 57.0
215,56.56638551010029,75.65587298824262,0.07689476959769474,0.084, 57.0
216,56.57165856852106,75.89171639376545,0.07701571555389343,0.084, 57.0
217,56.576929819595804,76.1259571858891,0.07713566338128695,0.084, 57.0
218,56.58219851341393,76.35858683582198,0.0772546117935603,0.084, 57.0
219,56.58746380349697,76.58958900748402,0.0773725610790314,0.084, 57.0
220,56.592725477204304,76.81893615266729,0.07748950753609644,0.084, 57.0
221,56.597982909449506,77.04661535982167,0.07760544178322236,0.084, 57.0
222,56.60323534543203,77.27262210739889,0.07772036183787374,0.084, 57.0
223,56.608482043386445,77.49693802997005,0.07783426991512205,0.084, 57.0
224,56.61372287187419,77.7195381125734,0.07794716121546474,0.084, 57.0
225,56.61895687950021,77.94040559220777,0.07805902758826654,0.084, 57.0
226,56.62418332720898,78.15954108744863,0.0781698650275737,0.084, 57.0
227,56.62940167410705,78.37692397634245,0.07827967821379936,0.084, 57.0
228,56.63461145414447,78.59253167228297,0.0783884611390302,0.084, 57.0
229,56.63981165036813,78.80634728722629,0.07849620680712531,0.084, 57.0
230,56.64500132270901,79.01836061507566,0.07860291106135027,0.084, 57.0
231,56.65018014111957,79.22855961896427,0.0787085730541593,0.084, 57.0
232,56.655347426534675,79.43692309564474,0.0788131909906381,0.084, 57.0
233,56.66050209644848,79.64343419853743,0.07891675849082087,0.084, 57.0
234,56.665643054772005,79.84807628076122,0.07901927132772951,0.084, 57.0
235,56.67076979019253,80.05083434984653,0.07912072535316951,0.084, 57.0
236,56.67588160480032,80.25169291867924,0.07922111721648445,0.084, 57.0
237,56.68097734824299,80.45063554160271,0.07932044329694869,0.084, 57.0
238,56.68605586305561,80.64764600646708,0.07941869947601542,0.084, 57.0
239,56.69111634662838,80.84270408437698,0.07951588172753302,0.084, 57.0
240,56.69615830931963,81.03579587039496,0.07961198402385884,0.084, 57.0
241,56.701180658303514,81.22691292070893,0.07970700343281616,0.084, 57.0
242,56.70618217263341,81.4160396774421,0.07980093967481573,0.084, 57.0
243,56.71116164248858,81.60316075745806,0.07989378893700974,0.084, 57.0
244,56.716118735981006,81.78825034849716,0.07998554746568103,0.084, 57.0
245,56.72105227531674,81.9712966120577,0.0800762063744417,0.084, 57.0
246,56.72596131005259,82.15229741014332,0.08016576360507847,0.084, 57.0
247,56.730844561766716,82.33123856753643,0.08025422180144318,0.084, 57.0
248,56.73570110527853,82.50810196687664,0.08034157767740721,0.084, 57.0
249,56.7405301989131,82.68286735275878,0.08042782599450969,0.084, 57.0
250,56.745330539997255,82.85552166732789,0.08051296045020509,0.084, 57.0
251,56.75010094925576,83.02605902983677,0.08059697822324673,0.084, 57.0
252,56.75484025933823,83.19447435960925,0.08067987994499747,0.084, 57.0
253,56.75954750882602,83.36074945699973,0.08076166658627945,0.084, 57.0
254,56.764221759805935,83.52486612423114,0.08084233270650211,0.084, 57.0
255,56.76886170476644,83.68681376783846,0.0809218728412765,0.084, 57.0
256,56.773466040277206,83.84658253019175,0.08100028518097041,0.084, 57.0
257,56.77803355549017,84.00416707726069,0.08107756823170656,0.084, 57.0
258,56.782563335418736,84.15956468542964,0.08115372264324809,0.084, 57.0
259,56.78705473628593,84.31275862288437,0.08122875027561167,0.084, 57.0
260,56.79150648097035,84.46374128065814,0.08130264618100776,0.084, 57.0
261,56.79591730360908,84.6125059366643,0.08137540977717776,0.084, 57.0
262,56.80028596082179,84.75904669579286,0.081447040863585,0.084, 57.0
263,56.80461123388912,84.90335851269624,0.08151753959087676,0.084, 57.0
264,56.80889247147598,85.04543705414495,0.08158690647031168,0.084, 57.0
265,56.81312895272747,85.18527849226582,0.08165514230619504,0.084, 57.0
266,56.817319493769,85.32287988998236,0.08172224809556845,0.084, 57.0
267,56.821462943529255,85.45823925296523,0.0817882252122799,0.084, 57.0
268,56.82555818584166,85.59135554888948,0.08185307543050825,0.084, 57.0
269,56.829604141552,85.72222872477546,0.0819168009326105,0.084, 57.0
270,56.83359996063236,85.85085688406393,0.08197940431609879,0.084, 57.0
271,56.83754515690607,85.97723404759009,0.08204088724356054,0.084, 57.0
272,56.84143892960134,86.10137119938011,0.08210124937740633,0.084, 57.0
273,56.84528031910507,86.22327261970806,0.0821604984285721,0.084, 57.0
274,56.849068406030646,86.3429428694667,0.08221863884415206,0.084, 57.0
275,56.85280232072859,86.46038756175837,0.08227567514743461,0.084, 57.0
276,56.856481244080406,86.57561337671744,0.08233161230561355,0.084, 57.0
277,56.860104517863164,86.68862575281811,0.0823864557359682,0.084, 57.0
278,56.863671830434576,86.7994247925696,0.0824402102072826,0.084, 57.0
279,56.86718248818332,86.90802040051753,0.08249287789704912,0.084, 57.0
280,56.87063586136638,87.01442432830173,0.08254446558916337,0.084, 57.0
281,56.87403152172796,87.11865482952312,0.08259498088466911,0.084, 57.0
282,56.877368927858775,87.22072478415807,0.08264443440809922,0.084, 57.0
283,56.88064760619482,87.32064802912888,0.08269283417006573,0.084, 57.0
284,56.88386714381845,87.41843943830122,0.08274018857534533,0.084, 57.0
285,56.887027191075205,87.51411486906287,0.08278650646067158,0.084, 57.0
286,56.8901280094128,87.60768180797162,0.08283179706932917,0.084, 57.0
287,56.89316932982553,87.69915805765194,0.08287606562660281,0.084, 57.0
288,56.89615093494959,87.78856254485802,0.08291932218560348,0.084, 57.0
289,56.899072670400194,87.8759151461099,0.08296157727235465,0.084, 57.0
290,56.901934444557234,87.96123665624583,0.08300284180348898,0.084, 57.0
291,56.90473626231089,88.044549992689,0.08304312707171903,0.084, 57.0
292,56.907478245414794,88.12588094159607,0.08308244531443942,0.084, 57.0
293,56.91016047505161,88.20525255025096,0.08312081006475533,0.084, 57.0
294,56.91278309604096,88.2826885961184,0.08315823350660881,0.084, 57.0
295,56.91534631114245,88.3582136099899,0.08319472811383954,0.084, 57.0
296,56.91785080353808,88.43184501491697,0.08323030666183569,0.084, 57.0
297,56.92029687418254,88.50360832290953,0.08326497852740665,0.084, 57.0
298,56.92268484672549,88.57353022654623,0.08329875684856351,0.084, 57.0
299,56.92501509789934,88.64163803159221,0.08333165526833859,0.084, 57.0
300,56.92728805623425,88.70795960269746,0.08336368766841369,0.084, 57.0
301,56.929504182656494,88.77252266392149,0.08339486814457758,0.084, 57.0
302,56.93166399179514,88.83535560791162,0.08342521067909536,0.084, 57.0
303,56.933768057628875,88.89648779762211,0.08345472952241996,0.084, 57.0
304,56.93581699634711,88.95594897765852,0.08348343933579626,0.084, 57.0
305,56.93781146462324,89.01376921751229,0.0835113549156546,0.084, 57.0
306,56.93975219549038,89.06998020332496,0.0835384911681613,0.084, 57.0
307,56.94163994419193,89.12461345659972,0.08356486371640104,0.084, 57.0
308,56.94347546706466,89.17769954338212,0.08359048806531409,0.084, 57.0
309,56.945259681958134,89.22926654083051,0.08361537923253808,0.084, 57.0
310,56.94699357506102,89.27934157547196,0.08363955103180021,0.084, 57.0
311,56.94867795734736,89.32795562566058,0.08366301679665276,0.084, 57.0
312,56.95031366018929,89.37513978786193,0.0836857916318642,0.084, 57.0
313,56.95190153758905,89.42092515629876,0.08370789066371447,0.084, 57.0
314,56.95344246376207,89.4653427815545,0.08372932898485347,0.084, 57.0
315,56.95493733066514,89.50842363226262,0.08375012163617361,0.084, 57.0
316,56.95638704557683,89.55019855831944,0.08377028359012156,0.084, 57.0
317,56.957792528740534,89.59069825565707,0.0837898297347133,0.084, 57.0
318,56.959154711077254,89.62995323263773,0.08380877485826597,0.084, 57.0
319,56.96047453197468,89.66799377811944,0.08382713363487265,0.084, 57.0
320,56.96175293715812,89.70484993123277,0.08384492061064025,0.084, 57.0
321,56.9629908766479,89.74055145289705,0.08386215019070671,0.084, 57.0
322,56.96418930280764,89.77512779909456,0.08387883662704872,0.084, 57.0
323,56.96534916848604,89.80860809591148,0.08389499400708611,0.084, 57.0
324,56.96647142525514,89.84102111634486,0.08391063624308578,0.084, 57.0
325,56.967557021746416,89.8723952588666,0.0839257770623629,0.084, 57.0
326,56.96860690208601,89.90275852772729,0.08394042999827403,0.084, 57.0
327,56.9696220044294,89.93213851497522,0.08395460838199308,0.084, 57.0
328,56.970603259595244,89.96056238415956,0.08396832533505749,0.084, 57.0
329,56.97131645293034,89.98730243760218,0.08398159376266986,0.084, 57.0
330,56.971766258117476,90.01239628657474,0.0839940742618669,0.084, 57.0
331,56.971976051439555,90.03596236852053,0.08400578473454944,0.084, 57.0
332,56.97207176058275,90.05880113651249,0.08401678076248821,0.084, 57.0
333,56.97216371473432,90.08163016615627,0.08402743604979614,0.084, 57.0
334,56.97225210570034,90.10446360486053,0.08403808544360498,0.084, 57.0
335,56.972337101803866,90.12730740471541,0.08404873554445104,0.084, 57.0
336,56.97241887316128,90.15016737242688,0.0840593891277452,0.084, 57.0
337,56.97249762864621,90.17305355568256,0.0840700488997019,0.084, 57.0
338,56.97257353190214,90.19597144507533,0.08408071954238684,0.084, 57.0
339,56.97264678575804,90.21893004963336,0.08409140361115343,0.084, 57.0
340,56.972717600573176,90.24193746796308,0.08410210529999387,0.084, 57.0
341,56.972786137908344,90.26499893867147,0.08411282837646293,0.084, 57.0
342,56.97285265169777,90.2881241433498,0.08412357527347399,0.084, 57.0
343,56.97291734044118,90.31131918608891,0.08413435049276025,0.084, 57.0
344,56.97298036990569,90.3345892507321,0.084145156867103,0.084, 57.0
345,56.97304206122136,90.35794420258397,0.08415599679914318,0.084, 57.0
346,56.97310259454866,90.3813888839967,0.08416687487059613,0.084, 57.0
347,56.97316217884531,90.40492922542698,0.08417779332166733,0.084, 57.0
348,56.973221151397354,90.42857347189381,0.08418875489798787,0.084, 57.0
349,56.97327970717335,90.4523265342512,0.08419976342126191,0.084, 57.0
350,56.973338107664816,90.4761946796487,0.08421082115907251,0.084, 57.0
351,56.97339671381547,90.5001851195475,0.08422193100899825,0.084, 57.0
352,56.97345574555483,90.52430288727295,0.08423309630645501,0.084, 57.0
353,56.973515518814175,90.54855425860714,0.08424431937146978,0.084, 57.0
354,56.97357643812166,90.57294587724175,0.08425560310077188,0.084, 57.0
355,56.97363876131601,90.59748292843159,0.08426695056055936,0.084, 57.0
356,56.97370285079318,90.62217149074459,0.08427836413688294,0.084, 57.0
357,56.97376919106247,90.6470179501474,0.08428984662979508,0.084, 57.0
358,56.97383809460468,90.67202765264074,0.08430140098059792,0.084, 57.0
359,56.9739099493977,90.6972064430592,0.08431302964528695,0.084, 57.0
360,56.973985378326255,90.72256056328239,0.08432473531020326,0.084, 57.0
361,56.974064770581016,90.74809550999528,0.08433652084453887,0.084, 57.0
362,56.97414853887605,90.77381709827736,0.08434838876933945,0.084, 57.0
363,56.974237457105176,90.79973125386367,0.08436034175194494,0.084, 57.0
364,56.97433205975398,90.82584361666905,0.08437238250934315,0.084, 57.0
365,56.97443287854034,90.8521601019152,0.08438451362392779,0.084, 57.0
366,56.97454065137994,90.87868654649938,0.08439673780419568,0.084, 57.0
367,56.974656261911186,90.90542835145199,0.08440905772039843,0.084, 57.0
368,56.97478040746517,90.93239146548905,0.08442147583852012,0.084, 57.0
369,56.97491384616315,90.95958209139481,0.08443399487703009,0.084, 57.0
370,56.97505770868397,90.98700541923957,0.08444661767036828,0.084, 57.0
371,56.97521308332898,91.01466681479224,0.08445934658087512,0.084, 57.0
372,56.975380990917905,91.04257234245704,0.08447218405060752,0.084, 57.0
373,56.975562555252075,91.07072824369708,0.08448513284388344,0.084, 57.0
374,56.9757592969962,91.09913937475052,0.08449819580503391,0.084, 57.0
375,56.97597285672803,91.12781032605088,0.08451137513364956,0.084, 57.0
376,56.9762047932217,91.15674684145607,0.08452467290420229,0.084, 57.0
377,56.97645684531543,91.18595466204981,0.08453809172420534,0.084, 57.0
378,56.97673096223572,91.21543947778216,0.08455163419771795,0.084, 57.0
379,56.97702984875623,91.24520336273365,0.08456530290289346,0.084, 57.0
380,56.97735610549557,91.27525018232969,0.08457909873980876,0.084, 57.0
381,56.977712579877085,91.30558385105563,0.0845930234374836,0.084, 57.0
382,56.97810252285685,91.33620762654355,0.08460707874594632,0.084, 57.0
383,56.97852966975019,91.36712384900918,0.08462126610918214,0.084, 57.0
384,56.978998431124744,91.39833289822438,0.08463558654468178,0.084, 57.0
385,56.97951448610164,91.42982897720643,0.08465004016077483,0.084, 57.0
386,56.98008379392947,91.46160758597007,0.08466462420523098,0.084, 57.0
387,56.980713406575134,91.49366036174982,0.08467933652751451,0.084, 57.0
